About to execute sighandler
Reached start time
about to create threads
Created threadID[0]
list-none-s,8,1000,16,24000,2173618,90,0
list-none-s,12,1000,1,36000,27393602,760,0
list-none-s,12,1000,4,36000,8977823,249,0
list-none-s,12,1000,8,36000,5416349,150,0
list-none-s,12,1000,16,36000,4120252,114,0
list-id-none,1,1,4,3,140838,46946,0
list-id-none,1,2,4,6,106641,17773,0
list-id-none,1,4,4,12,108835,9069,0
list-id-none,1,8,4,24,113267,4719,0
list-id-none,1,16,4,48,98489,2051,0
list-id-none,4,1,4,12,156795,13066,0
list-id-none,4,2,4,24,163309,6804,0
list-id-none,4,4,4,48,162154,3378,0
list-id-none,4,8,4,96,174207,1814,0
list-id-none,4,16,4,192,156918,817,0
list-id-none,8,1,4,24,332321,13846,0
list-id-none,8,2,4,48,328683,6847,0
list-id-none,8,4,4,96,340072,3542,0
list-id-none,8,8,4,192,229597,1195,0
list-id-none,8,16,4,384,293535,764,0
list-id-none,12,1,4,36,473260,13146,0
list-id-none,12,2,4,72,369868,5137,0
list-id-none,12,4,4,144,381571,2649,0
list-id-none,12,8,4,288,427887,1485,0
list-id-none,12,16,4,576,531809,923,0
list-id-none,16,1,4,48,574431,11967,0
list-id-none,16,2,4,96,608988,6343,0
list-id-none,16,4,4,192,616654,3211,0
list-id-none,16,8,4,384,599677,1561,0
list-id-none,16,16,4,768,597959,778,0
list-id-m,1,10,4,30,98105,3270,145
list-id-m,1,20,4,60,143509,2391,85
list-id-m,1,40,4,120,140397,1169,53
list-id-m,1,80,4,240,182951,762,54
list-id-m,4,10,4,120,178465,1487,1388
list-id-m,4,20,4,240,238480,993,1368
list-id-m,4,40,4,480,310812,647,882
list-id-m,4,80,4,960,512929,534,1002
list-id-m,8,10,4,240,305984,1274,556
list-id-m,8,20,4,480,416799,868,2390
list-id-m,8,40,4,960,556268,579,2075
list-id-m,8,80,4,1920,801532,417,2163
list-id-m,12,10,4,360,399649,1110,264
list-id-m,12,20,4,720,517687,719,2968
list-id-m,12,40,4,1440,1250877,868,7900
list-id-m,12,80,4,2880,2037754,707,7797
list-id-m,16,10,4,480,613956,1279,94
list-id-m,16,20,4,960,948143,987,7964
list-id-m,16,40,4,1920,1529750,796,10022
list-id-m,16,80,4,3840,3301225,859,14188
list-id-s,1,10,4,30,106043,3534,0
list-id-s,1,20,4,60,111723,1862,0
list-id-s,1,40,4,120,143616,1196,0
list-id-s,1,80,4,240,168973,704,0
list-id-s,4,10,4,120,175394,1461,0
list-id-s,4,20,4,240,148155,617,0
list-id-s,4,40,4,480,240324,500,0
list-id-s,4,80,4,960,411173,428,0
list-id-s,8,10,4,240,326480,1360,0
list-id-s,8,20,4,480,347999,724,0
list-id-s,8,40,4,960,464164,483,0
list-id-s,8,80,4,1920,853678,444,0
list-id-s,12,10,4,360,457608,1271,0
list-id-s,12,20,4,720,453113,629,0
list-id-s,12,40,4,1440,576660,400,0
list-id-s,12,80,4,2880,1544369,536,0
list-id-s,16,10,4,480,553216,1152,0
list-id-s,16,20,4,960,504864,525,0
list-id-s,16,40,4,1920,1055988,549,0
list-id-s,16,80,4,3840,60874660,15852,0
list-none-m,1,1000,1,3000,286620,95,37
list-none-m,1,1000,4,3000,295468,98,37
list-none-m,1,1000,8,3000,283651,94,38
list-none-m,1,1000,16,3000,320166,106,35
list-none-m,2,1000,1,6000,1106250,184,206
list-none-m,2,1000,4,6000,1203390,200,204
list-none-m,2,1000,8,6000,783812,130,114
list-none-m,2,1000,16,6000,1168111,194,203
list-none-m,4,1000,1,12000,3864230,322,988
list-none-m,4,1000,4,12000,2538006,211,535
list-none-m,4,1000,8,12000,1965471,163,399
list-none-m,4,1000,16,12000,1743971,145,318
list-none-m,8,1000,1,24000,8818216,367,2411
list-none-m,8,1000,4,24000,4870918,202,1245
list-none-m,8,1000,8,24000,3482998,145,765
list-none-m,8,1000,16,24000,2812051,117,531
list-none-m,12,1000,1,36000,11918788,331,3416
list-none-m,12,1000,4,36000,7208260,200,1889
list-none-m,12,1000,8,36000,5375427,149,1319
list-none-m,12,1000,16,36000,3986189,110,839
list-none-s,1,1000,1,3000,158514,52,0
list-none-s,1,1000,4,3000,159303,53,0
list-none-s,1,1000,8,3000,162766,54,0
list-none-s,1,1000,16,3000,178624,59,0
list-none-s,2,1000,1,6000,903500,150,0
list-none-s,2,1000,4,6000,663045,110,0
list-none-s,2,1000,8,6000,484611,80,0
list-none-s,2,1000,16,6000,436580,72,0
list-none-s,4,1000,1,12000,3658532,304,0
list-none-s,4,1000,4,12000,1949981,162,0
list-none-s,4,1000,8,12000,1363887,113,0
list-none-s,4,1000,16,12000,1223097,101,0
list-none-s,8,1000,1,24000,17328826,722,0
list-none-s,8,1000,4,24000,6155045,256,0
list-none-s,8,1000,8,24000,3476633,144,0
list-none-s,8,1000,16,24000,2385856,99,0
list-none-s,12,1000,1,36000,29248585,812,0
list-none-s,12,1000,4,36000,10701234,297,0
list-none-s,12,1000,8,36000,6570346,182,0
list-none-s,12,1000,16,36000,4093516,113,0
list-id-none,1,1,4,3,89456,29818,0
list-id-none,1,2,4,6,99854,16642,0
list-id-none,1,4,4,12,110267,9188,0
list-id-none,1,8,4,24,77985,3249,0
list-id-none,1,16,4,48,86013,1791,0
list-id-none,4,1,4,12,134650,11220,0
list-id-none,4,2,4,24,157042,6543,0
list-id-none,4,4,4,48,127707,2660,0
list-id-none,4,8,4,96,172721,1799,0
list-id-none,4,16,4,192,242821,1264,0
list-id-none,8,1,4,24,360789,15032,0
list-id-none,8,2,4,48,331043,6896,0
list-id-none,8,4,4,96,342923,3572,0
list-id-none,8,8,4,192,327895,1707,0
list-id-none,8,16,4,384,349123,909,0
list-id-none,12,1,4,36,443853,12329,0
list-id-none,12,2,4,72,426326,5921,0
list-id-none,12,4,4,144,371223,2577,0
list-id-none,12,8,4,288,362273,1257,0
list-id-none,12,16,4,576,354189,614,0
list-id-none,16,1,4,48,461222,9608,0
list-id-none,16,2,4,96,485869,5061,0
list-id-none,16,4,4,192,573589,2987,0
list-id-none,16,8,4,384,466862,1215,0
list-id-none,16,16,4,768,540257,703,0
list-id-m,1,10,4,30,120802,4026,101
list-id-m,1,20,4,60,116814,1946,100
list-id-m,1,40,4,120,141986,1183,71
list-id-m,1,80,4,240,196109,817,75
list-id-m,4,10,4,120,148006,1233,136
list-id-m,4,20,4,240,383989,1599,2984
list-id-m,4,40,4,480,330304,688,1042
list-id-m,4,80,4,960,445521,464,908
list-id-m,8,10,4,240,245443,1022,499
list-id-m,8,20,4,480,378926,789,2586
list-id-m,8,40,4,960,517526,539,2092
list-id-m,8,80,4,1920,783875,408,2078
list-id-m,12,10,4,360,313828,871,576
list-id-m,12,20,4,720,514773,714,3145
list-id-m,12,40,4,1440,739492,513,3979
list-id-m,12,80,4,2880,1221655,424,3533
list-id-m,16,10,4,480,510553,1063,204
list-id-m,16,20,4,960,1069006,1113,11514
list-id-m,16,40,4,1920,1653310,861,10359
list-id-m,16,80,4,3840,2805794,730,11607
list-id-s,1,10,4,30,100497,3349,0
list-id-s,1,20,4,60,99300,1655,0
list-id-s,1,40,4,120,120359,1002,0
list-id-s,1,80,4,240,166109,692,0
list-id-s,4,10,4,120,143206,1193,0
list-id-s,4,20,4,240,161013,670,0
list-id-s,4,40,4,480,200705,418,0
list-id-s,4,80,4,960,362437,377,0
list-id-s,8,10,4,240,323961,1349,0
list-id-s,8,20,4,480,318560,663,0
list-id-s,8,40,4,960,376141,391,0
list-id-s,8,80,4,1920,769453,400,0
list-id-s,12,10,4,360,424650,1179,0
list-id-s,12,20,4,720,447669,621,0
list-id-s,12,40,4,1440,615715,427,0
list-id-s,12,80,4,2880,1289033,447,0
list-id-s,16,10,4,480,543930,1133,0
list-id-s,16,20,4,960,525716,547,0
list-id-s,16,40,4,1920,884395,460,0
list-id-s,16,80,4,3840,2153583,560,0
list-none-m,1,1000,1,3000,287962,95,37
list-none-m,1,1000,4,3000,302888,100,37
list-none-m,1,1000,8,3000,298834,99,36
list-none-m,1,1000,16,3000,294245,98,36
list-none-m,2,1000,1,6000,1185326,197,206
list-none-m,2,1000,4,6000,1145441,190,207
list-none-m,2,1000,8,6000,1002071,167,176
list-none-m,2,1000,16,6000,1155041,192,209
list-none-m,4,1000,1,12000,3704585,308,922
list-none-m,4,1000,4,12000,2496101,208,517
list-none-m,4,1000,8,12000,2001256,166,396
list-none-m,4,1000,16,12000,1492432,124,256
list-none-m,8,1000,1,24000,7463190,310,2054
list-none-m,8,1000,4,24000,4696178,195,1187
list-none-m,8,1000,8,24000,3596544,149,851
list-none-m,8,1000,16,24000,4257233,177,653
list-none-m,12,1000,1,36000,12278688,341,3775
list-none-m,12,1000,4,36000,6992410,194,1986
list-none-m,12,1000,8,36000,5490755,152,1336
list-none-m,12,1000,16,36000,3930072,109,833
list-none-s,1,1000,1,3000,123439,41,0
list-none-s,1,1000,4,3000,146926,48,0
list-none-s,1,1000,8,3000,142674,47,0
list-none-s,1,1000,16,3000,184191,61,0
list-none-s,2,1000,1,6000,453573,75,0
list-none-s,2,1000,4,6000,408195,68,0
list-none-s,2,1000,8,6000,303463,50,0
list-none-s,2,1000,16,6000,279821,46,0
list-none-s,4,1000,1,12000,4252935,354,0
list-none-s,4,1000,4,12000,903272,75,0
list-none-s,4,1000,8,12000,843260,70,0
list-none-s,4,1000,16,12000,1046023,87,0
list-none-s,8,1000,1,24000,16360047,681,0
list-none-s,8,1000,4,24000,5980365,249,0
list-none-s,8,1000,8,24000,3262983,135,0
list-none-s,8,1000,16,24000,2412212,100,0
list-none-s,12,1000,1,36000,31771055,882,0
list-none-s,12,1000,4,36000,11814876,328,0
list-none-s,12,1000,8,36000,6450297,179,0
list-none-s,12,1000,16,36000,3809588,105,0
list-id-none,1,1,4,3,93773,31257,0
list-id-none,1,2,4,6,199922,33320,0
list-id-none,1,4,4,12,67569,5630,0
list-id-none,1,8,4,24,158670,6611,0
list-id-none,1,16,4,48,46103636,960492,0
list-id-none,4,1,4,12,302769,25230,0
list-id-none,4,2,4,24,194359,8098,0
list-id-none,4,4,4,48,168716,3514,0
list-id-none,4,8,4,96,186301,1940,0
list-id-none,4,16,4,192,325935,1697,0
list-id-none,8,1,4,24,363575,15148,0
list-id-none,8,2,4,48,355886,7414,0
list-id-none,8,4,4,96,900793,9383,0
list-id-none,8,8,4,192,6873008,35796,0
list-id-none,8,16,4,384,450951,1174,0
list-id-none,12,1,4,36,473505,13152,0
list-id-none,12,2,4,72,425536,5910,0
list-id-none,12,4,4,144,449703,3122,0
list-id-none,12,8,4,288,405602,1408,0
list-id-none,12,16,4,576,37026540,64282,0
list-id-none,16,1,4,48,2317608,48283,0
list-id-none,16,2,4,96,524161,5460,0
list-id-none,16,4,4,192,557718,2904,0
list-id-none,16,8,4,384,575921,1499,0
list-id-none,16,16,4,768,580248,755,0
list-id-m,1,10,4,30,115477,3849,111
list-id-m,1,20,4,60,126950,2115,68
list-id-m,1,40,4,120,145885,1215,70
list-id-m,1,80,4,240,213913,891,49
list-id-m,4,10,4,120,170554,1421,1201
list-id-m,4,20,4,240,433896,1807,72
list-id-m,4,40,4,480,793726,1653,2724
list-id-m,4,80,4,960,1457209,1517,3200
list-id-m,8,10,4,240,337767,1407,513
list-id-m,8,20,4,480,748652,1559,3734
list-id-m,8,40,4,960,1324908,1380,5283
list-id-m,8,80,4,1920,2117460,1102,4499
list-id-m,12,10,4,360,58435095,162319,315689
list-id-m,12,20,4,720,1279617,1777,4695
list-id-m,12,40,4,1440,1603825,1113,9308
list-id-m,12,80,4,2880,2731375,948,9244
list-id-m,16,10,4,480,813126,1694,7859
list-id-m,16,20,4,960,1044145,1087,7182
list-id-m,16,40,4,1920,77900190,40573,730136
list-id-m,16,80,4,3840,3795562,988,14862
list-id-s,1,10,4,30,116805,3893,0
list-id-s,1,20,4,60,95669,1594,0
list-id-s,1,40,4,120,102651,855,0
list-id-s,1,80,4,240,539106,2246,0
list-id-s,4,10,4,120,2862523,23854,0
list-id-s,4,20,4,240,1901040,7921,0
list-id-s,4,40,4,480,467118,973,0
list-id-s,4,80,4,960,762438,794,0
list-id-s,8,10,4,240,261468,1089,0
list-id-s,8,20,4,480,3589847,7478,0
list-id-s,8,40,4,960,16056259,16725,0
list-id-s,8,80,4,1920,1005307,523,0
list-id-s,12,10,4,360,578412,1606,0
list-id-s,12,20,4,720,389118,540,0
list-id-s,12,40,4,1440,671929,466,0
list-id-s,12,80,4,2880,1448600,502,0
list-id-s,16,10,4,480,544802,1135,0
list-id-s,16,20,4,960,3801140,3959,0
list-id-s,16,40,4,1920,830008,432,0
list-id-s,16,80,4,3840,55853248,14545,0
list-none-m,1,1000,1,3000,281884,93,37
list-none-m,1,1000,4,3000,368779,122,37
list-none-m,1,1000,8,3000,266863,88,37
list-none-m,1,1000,16,3000,368964,122,51
list-none-m,2,1000,1,6000,1818763,303,327
list-none-m,2,1000,4,6000,808888,134,136
list-none-m,2,1000,8,6000,698348,116,113
list-none-m,2,1000,16,6000,1069908,178,197
list-none-m,4,1000,1,12000,2941056,245,770
list-none-m,4,1000,4,12000,2040028,170,429
list-none-m,4,1000,8,12000,1891029,157,391
list-none-m,4,1000,16,12000,921621,76,160
list-none-m,8,1000,1,24000,8874218,369,2406
list-none-m,8,1000,4,24000,4741894,197,1185
list-none-m,8,1000,8,24000,3758480,156,854
list-none-m,8,1000,16,24000,2832090,118,536
list-none-m,12,1000,1,36000,12919832,358,3690
list-none-m,12,1000,4,36000,7224411,200,1977
list-none-m,12,1000,8,36000,6278147,174,1377
list-none-m,12,1000,16,36000,4194965,116,839
list-none-s,1,1000,1,3000,166200,55,0
list-none-s,1,1000,4,3000,125888,41,0
list-none-s,1,1000,8,3000,189223,63,0
list-none-s,1,1000,16,3000,175354,58,0
list-none-s,2,1000,1,6000,420107,70,0
list-none-s,2,1000,4,6000,316692,52,0
list-none-s,2,1000,8,6000,266162,44,0
list-none-s,2,1000,16,6000,212569,35,0
list-none-s,4,1000,1,12000,5473117,456,0
list-none-s,4,1000,4,12000,1909983,159,0
list-none-s,4,1000,8,12000,1423914,118,0
list-none-s,4,1000,16,12000,947422,78,0
list-none-s,8,1000,1,24000,15123859,630,0
list-none-s,8,1000,4,24000,5912039,246,0
list-none-s,8,1000,8,24000,3431936,142,0
list-none-s,8,1000,16,24000,2406431,100,0
list-none-s,12,1000,1,36000,28771775,799,0
list-none-s,12,1000,4,36000,8071631,224,0
list-none-s,12,1000,8,36000,4498273,124,0
list-none-s,12,1000,16,36000,3632983,100,0
list-id-none,1,1,4,3,89421,29807,0
list-id-none,1,2,4,6,75846,12641,0
list-id-none,1,4,4,12,89526,7460,0
list-id-none,1,8,4,24,85037,3543,0
list-id-none,1,16,4,48,85599,1783,0
list-id-none,4,1,4,12,126980,10581,0
list-id-none,4,2,4,24,135801,5658,0
list-id-none,4,4,4,48,131571,2741,0
list-id-none,4,8,4,96,133536,1391,0
list-id-none,4,16,4,192,168427,877,0
list-id-none,8,1,4,24,224450,9352,0
list-id-none,8,2,4,48,335159,6982,0
list-id-none,8,4,4,96,351929,3665,0
list-id-none,8,8,4,192,313975,1635,0
list-id-none,8,16,4,384,313866,817,0
list-id-none,12,1,4,36,372899,10358,0
list-id-none,12,2,4,72,405902,5637,0
list-id-none,12,4,4,144,391464,2718,0
list-id-none,12,8,4,288,389416,1352,0
list-id-none,12,16,4,576,422572,733,0
list-id-none,16,1,4,48,543648,11326,0
list-id-none,16,2,4,96,428050,4458,0
list-id-none,16,4,4,192,626559,3263,0
list-id-none,16,8,4,384,1061656,2764,0
list-id-none,16,16,4,768,560152,729,0
list-id-m,1,10,4,30,99075,3302,149
list-id-m,1,20,4,60,139438,2323,126
list-id-m,1,40,4,120,151308,1260,81
list-id-m,1,80,4,240,203379,847,63
list-id-m,4,10,4,120,2905654,24213,85
list-id-m,4,20,4,240,1436109,5983,5209
list-id-m,4,40,4,480,567238,1181,2708
list-id-m,4,80,4,960,779319,811,1293
list-id-m,8,10,4,240,363959,1516,1336
list-id-m,8,20,4,480,835970,1741,6301
list-id-m,8,40,4,960,584134,608,2512
list-id-m,8,80,4,1920,953658,496,2532
list-id-m,12,10,4,360,64342347,178728,2226913
list-id-m,12,20,4,720,1098333,1525,1401
list-id-m,12,40,4,1440,1732223,1202,9820
list-id-m,12,80,4,2880,68584438,23814,230671
list-id-m,16,10,4,480,1614315,3363,552
list-id-m,16,20,4,960,888739,925,2813
list-id-m,16,40,4,1920,2133436,1111,13046
list-id-m,16,80,4,3840,70640686,18396,215595
list-id-s,1,10,4,30,99006,3300,0
list-id-s,1,20,4,60,117332,1955,0
list-id-s,1,40,4,120,111901,932,0
list-id-s,1,80,4,240,210227,875,0
list-id-s,4,10,4,120,30456792,253806,0
list-id-s,4,20,4,240,335999,1399,0
list-id-s,4,40,4,480,429589,894,0
list-id-s,4,80,4,960,636721,663,0
list-id-s,8,10,4,240,291251,1213,0
list-id-s,8,20,4,480,308763,643,0
list-id-s,8,40,4,960,501658,522,0
list-id-s,8,80,4,1920,61720244,32145,0
list-id-s,12,10,4,360,407404,1131,0
list-id-s,12,20,4,720,489305,679,0
list-id-s,12,40,4,1440,837055,581,0
list-id-s,12,80,4,2880,22736408,7894,0
list-id-s,16,10,4,480,12214792,25447,0
list-id-s,16,20,4,960,1773157,1847,0
list-id-s,16,40,4,1920,7606748,3961,0
list-id-s,16,80,4,3840,2267819,590,0
list-none-m,1,1000,1,3000,285353,95,37
list-none-m,1,1000,4,3000,316469,105,37
list-none-m,1,1000,8,3000,285147,95,37
list-none-m,1,1000,16,3000,291892,97,38
list-none-m,2,1000,1,6000,1343448,223,233
list-none-m,2,1000,4,6000,8518524,1419,495
list-none-m,2,1000,8,6000,2675451,445,494
list-none-m,2,1000,16,6000,643491,107,99
list-none-m,4,1000,1,12000,3149074,262,762
list-none-m,4,1000,4,12000,2287137,190,526
list-none-m,4,1000,8,12000,1724350,143,329
list-none-m,4,1000,16,12000,2800015,233,370
list-none-m,8,1000,1,24000,33677059,1403,6454
list-none-m,8,1000,4,24000,5272539,219,989
list-none-m,8,1000,8,24000,4708293,196,828
list-none-m,8,1000,16,24000,5743236,239,1141
list-none-m,12,1000,1,36000,20179745,560,4493
list-none-m,12,1000,4,36000,10354692,287,2327
list-none-m,12,1000,8,36000,39604472,1100,5080
list-none-m,12,1000,16,36000,8333403,231,1640
list-none-s,1,1000,1,3000,115903,38,0
list-none-s,1,1000,4,3000,173626,57,0
list-none-s,1,1000,8,3000,136305,45,0
list-none-s,1,1000,16,3000,1473770,491,0
list-none-s,2,1000,1,6000,1806103,301,0
list-none-s,2,1000,4,6000,536088,89,0
list-none-s,2,1000,8,6000,349897,58,0
list-none-s,2,1000,16,6000,254477,42,0
list-none-s,4,1000,1,12000,6607316,550,0
list-none-s,4,1000,4,12000,1906957,158,0
list-none-s,4,1000,8,12000,13341202,1111,0
list-none-s,4,1000,16,12000,1834756,152,0
list-none-s,8,1000,1,24000,7556075,314,0
list-none-s,8,1000,4,24000,5474738,228,0
list-none-s,8,1000,8,24000,1022464,42,0
list-none-s,8,1000,16,24000,13594170,566,0
list-none-s,12,1000,1,36000,4952431,137,0
list-none-s,12,1000,4,36000,1768652,49,0
list-none-s,12,1000,8,36000,4363919,121,0
